Timestamp,Frame_Rate,CoG_Angle,Movement_Rate
2025-04-02 09:50:40.281014,0.001040552308849677,74.21205198955636,0.6268054816278882
2025-04-02 09:50:40.357814,13.020833333333334,73.03787261209655,155.8490022526418
2025-04-02 09:50:40.436137,12.767641688903643,74.1057596614111,159.38114098525713
2025-04-02 09:50:40.513598,12.909722311873072,74.99098676028295,174.50664705943504
2025-04-02 09:50:40.591039,12.913056391317262,76.35629254547665,185.43015593644483
2025-04-02 09:50:40.668590,12.894740235457958,77.49717812209454,100.35349908485355
2025-04-02 09:50:40.746117,12.89873205463903,80.95784959804008,194.53871149933158
2025-04-02 09:50:40.823688,12.891415606347733,80.44385135608672,284.1948775896135
2025-04-02 09:50:40.903598,12.514078338130398,81.21077297325961,152.0603559613626
2025-04-02 09:50:40.979577,13.161531475802523,79.81403712858705,304.60186732091154
2025-04-02 09:50:41.058368,12.691804901575052,79.98339973648996,234.47751163098312
2025-04-02 09:50:41.135201,13.015240847031874,79.44705214515528,155.03438461340494
2025-04-02 09:50:41.212732,12.898066579819684,79.81918646756051,182.194351134366
2025-04-02 09:50:41.290402,12.874983906270117,80.92225869570113,153.01835096366648
2025-04-02 09:50:41.367472,12.97521733489036,81.21835866946697,93.11525900007388
2025-04-02 09:50:41.446321,12.68246902306941,82.3177879853434,119.71991052042998
2025-04-02 09:50:41.524579,12.77824631347594,83.23584871668758,132.6721061601683
2025-04-02 09:50:41.601075,13.07257895837691,82.44223537148807,70.77793848814612
2025-04-02 09:50:41.678116,12.980101504393765,82.09812643662418,142.67350738561427
2025-04-02 09:50:41.757564,12.586849259893263,83.10513265826873,88.51469081542854
2025-04-02 09:50:41.836130,12.728152126874221,82.92041415106159,72.83208440184941
2025-04-02 09:50:41.913564,12.914223726011828,83.00413400590722,98.32900810778959
2025-04-02 09:50:41.989579,13.155298296388871,82.94102569574257,138.1821472945025
2025-04-02 09:50:42.068860,12.613362596334555,82.48059617294055,81.36599630613122
2025-04-02 09:50:42.145482,13.051081934692387,81.10015440621746,131.42915119592033
2025-04-02 09:50:42.223857,12.759170653907496,80.53694544518315,249.93199045136092
2025-04-02 09:50:42.301449,12.887926590370142,81.53970382200548,278.1474385308478
2025-04-02 09:50:42.378613,12.95941112435851,80.64963692878379,272.36579137620987
2025-04-02 09:50:42.456179,12.892246602893021,79.2021491484557,271.38169841141564
2025-04-02 09:50:42.534365,12.79001355741437,80.91413262202603,195.9403567823992
2025-04-02 09:50:42.612616,12.77938940077443,83.50844410706156,403.6288772433462
2025-04-02 09:50:42.690510,12.83795927799317,86.40053816351431,424.30588135172854
2025-04-02 09:50:42.767366,13.011345893619238,87.74558981258352,250.20461126493043
2025-04-02 09:50:42.846139,12.694705038528431,89.73578730266107,343.22675685608596
2025-04-02 09:50:42.923667,12.89856567949644,87.00653487743122,328.5738277247791
2025-04-02 09:50:42.999610,13.16777056476568,86.29804515453637,185.22269410036665
2025-04-02 09:50:43.078661,12.650061352797561,68.91989761255049,230.82045037989784
2025-04-02 09:50:43.156367,12.869019123362417,62.69347261054359,217.13209840506383
2025-04-02 09:50:43.234177,12.851818532322323,62.46389543210397,136.46619715476928
2025-04-02 09:50:43.311762,12.889089385834891,57.41186967929689,212.1315873116133
2025-04-02 09:50:43.389600,12.847195457231686,49.8359187591054,208.26436969943578
2025-04-02 09:50:43.467410,12.851818532322323,44.32876266798453,148.02860786750716
2025-04-02 09:50:43.545240,12.848515996402416,36.18365382089926,129.12221030430797
2025-04-02 09:50:43.621627,13.091232801392907,29.041451227195125,120.92150563629343
2025-04-02 09:50:43.700249,12.71908626084302,26.732947534191368,67.00630405641877
2025-04-02 09:50:43.778272,12.816733527293234,24.01378432793889,114.80560783537176
2025-04-02 09:50:43.855291,12.983809189940144,21.403891038209334,116.82359067876612
2025-04-02 09:50:43.933652,12.761450211202002,18.02764485691874,129.69638422128605
2025-04-02 09:50:44.009821,13.128700652496422,17.056462390023036,87.64552919103214
2025-04-02 09:50:44.089646,12.527403695584091,15.113108467991559,70.46623945689359
2025-04-02 09:50:44.167325,12.873492192226985,15.737723171672766,24.831474184731576
2025-04-02 09:50:44.247432,12.483303581459797,21.92786430836139,83.06085180555846
2025-04-02 09:50:44.325263,12.848350914160168,23.79660140163526,79.32829919205996
2025-04-02 09:50:44.401159,13.175924949931485,24.06489962561749,55.7547012778973
2025-04-02 09:50:44.479630,12.74356131564527,24.285487602474024,64.20202557302757
2025-04-02 09:50:44.557216,12.888923259350914,20.179559776538305,64.1139000131741
2025-04-02 09:50:44.633788,13.059604032805725,17.893087054871994,41.30747894792388
2025-04-02 09:50:44.711288,12.903225806451614,17.40461430810567,70.34335585915184
2025-04-02 09:50:44.789094,12.852479243246021,14.98930094098233,60.35177684119637
2025-04-02 09:50:44.866518,12.915891713163875,13.894531622596645,32.81243610352813
2025-04-02 09:50:44.944518,12.820512820512821,13.92493413942464,17.652898538307095
2025-04-02 09:50:45.021267,13.029485726198388,15.22145920624547,20.65521274529656
2025-04-02 09:50:45.100781,12.576401639962773,15.731583652786359,44.25034654666822
2025-04-02 09:50:45.178638,12.84406026433076,16.90402728188529,80.06920808151311
2025-04-02 09:50:45.256456,12.850497314246061,20.80058251613109,128.6152854448793
2025-04-02 09:50:45.335366,12.672665061462427,21.870087155387697,92.42659540265564
2025-04-02 09:50:45.413649,12.774165527636907,19.749046472700385,150.33863961400667
2025-04-02 09:50:45.492925,12.61415813108633,22.821691473036736,60.6117427793683
2025-04-02 09:50:45.569060,13.134563604124255,22.792026982013155,41.43225952348559
2025-04-02 09:50:45.645467,13.087806091064955,23.86646080568183,82.48465091095711
2025-04-02 09:50:45.721800,13.100493888619601,24.073938808088343,42.260598805728044
2025-04-02 09:50:45.799685,12.839442768183861,24.757218589045095,42.59417454228444
2025-04-02 09:50:45.878583,12.674592511850745,24.7393623283715,22.23420634345989
2025-04-02 09:50:45.955122,13.06523471694169,25.18963389951139,63.13209255921266
2025-04-02 09:50:46.033586,12.744698205546491,24.88110811629589,35.59665449204831
2025-04-02 09:50:46.111539,12.828242659038139,25.360178359875842,63.3934514674671
2025-04-02 09:50:46.189236,12.870509800893213,23.77569783253852,52.011773403999015
2025-04-02 09:50:46.266293,12.977406335569773,21.726009647056326,47.90764093203529
2025-04-02 09:50:46.344479,12.79001355741437,20.178851572055855,124.54743321143128
2025-04-02 09:50:46.421162,13.04070002477733,17.61505736901394,125.22915090718018
2025-04-02 09:50:46.497599,13.082669387861898,17.622191556570087,49.74623925895822
2025-04-02 09:50:46.574350,13.02914620004951,21.65380941474643,101.48996656602343
2025-04-02 09:50:46.650714,13.095175737258394,24.772496960025695,116.6824533134128
2025-04-02 09:50:46.729986,12.614794631143406,26.828537080119514,78.04902003788008
2025-04-02 09:50:46.809220,12.620844586919757,29.151603833009027,103.57426386923137
2025-04-02 09:50:46.885032,13.190523927610403,31.053876818027682,110.75276274741684
2025-04-02 09:50:46.964431,12.59461706066827,32.433587114393994,51.35689852637969
2025-04-02 09:50:47.042632,12.787560261377731,36.146862956315616,87.4458838780435
2025-04-02 09:50:47.120135,12.902726346076925,40.07651209196557,82.50437358670102
2025-04-02 09:50:47.197514,12.923402990475452,41.47071532231789,62.76854499517129
2025-04-02 09:50:47.276181,12.711810543175664,41.389541700614416,101.60859001524362
2025-04-02 09:50:47.354475,12.772370807469281,40.447058441155086,134.72225316630147
2025-04-02 09:50:47.431509,12.981280992808369,46.756070180547724,84.3881689550118
2025-04-02 09:50:47.508430,13.000351009477255,64.17677215048751,86.51674864230354
2025-04-02 09:50:47.586221,12.854957514365415,73.31918901848046,145.76273455992643
2025-04-02 09:50:47.664592,12.759821872886656,73.23019775143015,131.6106253116675
2025-04-02 09:50:47.741016,13.084894797445827,77.54650258366296,155.81452584653158
2025-04-02 09:50:47.818956,12.830382345393893,79.86993266723226,143.31041749842566
2025-04-02 09:50:47.897504,12.731068900544889,83.46107064706023,120.17287152061408
2025-04-02 09:50:47.974549,12.97942760724252,84.72101614647829,125.85787664091826
2025-04-02 09:50:48.053109,12.729124236252545,87.78117803998552,132.4908152470119
2025-04-02 09:50:48.129767,13.044952907720003,88.07174580330157,104.171185646722
2025-04-02 09:50:48.207198,12.914724076920097,86.53493745600683,41.857423887325936
2025-04-02 09:50:48.286364,12.631685319455322,85.38922227849258,61.141372199805225
2025-04-02 09:50:48.363651,12.938786600592598,84.31020487752338,35.69957555050957
2025-04-02 09:50:48.442944,12.611453722270566,84.84207310390853,95.38663699580296
2025-04-02 09:50:48.521201,12.778409599141291,82.76582622175577,171.7245139463754
2025-04-02 09:50:48.599169,12.825774676790479,83.20954220047753,75.65070334051605
2025-04-02 09:50:48.675435,13.112002727296566,83.15691291059768,143.942220564248
2025-04-02 09:50:48.752765,12.931591878960301,81.75603480621045,95.22662692732258
2025-04-02 09:50:48.830138,12.924405154252776,77.77195270652054,89.27923660192882
2025-04-02 09:50:48.909212,12.64638187014695,82.89499956519855,89.96114159299309
2025-04-02 09:50:48.987420,12.786415711947626,89.73694492952866,87.88174374837953
2025-04-02 09:50:49.063881,13.078562927505525,86.5955194090893,75.25045542129442
2025-04-02 09:50:49.142703,12.686813326228718,82.66780822814475,111.69551351109807
2025-04-02 09:50:49.220975,12.77596075224857,83.89798326745019,127.92573651111746
2025-04-02 09:50:49.300134,12.632802334541873,89.8516545603915,88.18844460088795
2025-04-02 09:50:49.379216,12.645102551781696,87.06498458801747,173.8966573024112
2025-04-02 09:50:49.455590,13.093461125513919,82.65864918022842,158.3354208130372
2025-04-02 09:50:49.532662,12.974880631098193,79.17372755632958,119.05516350870305
2025-04-02 09:50:49.610149,12.905390581645953,74.41469593152812,146.4141937707521
2025-04-02 09:50:49.689011,12.680378382490932,73.65045449416561,76.15049048684062
2025-04-02 09:50:49.767735,12.702606574869163,73.44709534360022,75.94619300711935
2025-04-02 09:50:49.845244,12.901727541317783,75.03453153455933,132.29224482374516
2025-04-02 09:50:49.921511,13.111830804935293,77.26219286987818,160.7859571071741
2025-04-02 09:50:49.999984,12.743236527213181,78.28621141574153,64.87996121495777
2025-04-02 09:50:50.077330,12.92891681534921,81.76832391070558,94.86787619001872
2025-04-02 09:50:50.154137,13.019646646790006,84.52353930872368,127.8240580074568
2025-04-02 09:50:50.232739,12.72232258721152,87.6925619222733,75.2594124972818
2025-04-02 09:50:50.310748,12.8190337012396,88.63447549014091,197.04677150764698
2025-04-02 09:50:50.389065,12.768619839881508,83.69380081400799,125.68376932076333
2025-04-02 09:50:50.466200,12.964283399235107,80.96076097822743,135.9002543095884
2025-04-02 09:50:50.542648,13.08078694014232,78.09715835850594,185.09718398201474
2025-04-02 09:50:50.620595,12.829230117900625,76.67517238163894,202.52557328421187
2025-04-02 09:50:50.698258,12.876144367330648,75.04994106060751,144.39475746956472
2025-04-02 09:50:50.775568,12.934937265554261,75.10574647130045,119.40985127460925
2025-04-02 09:50:50.852750,12.95638879531497,75.42263887079929,181.5120975932044
2025-04-02 09:50:50.930302,12.894573963276255,75.24499335042022,92.07137892209228
2025-04-02 09:50:51.007771,12.90838916211646,76.02805984934888,85.54401389708325
2025-04-02 09:50:51.084157,13.091404184012777,78.58850794065083,110.15894480361722
2025-04-02 09:50:51.161695,12.896902164100183,81.05701382146981,92.88194710410465
2025-04-02 09:50:51.240259,12.728476146835701,82.890859135323,72.66834346311401
2025-04-02 09:50:51.317790,12.898066579819684,85.09193435348652,62.50407798471208
2025-04-02 09:50:51.395540,12.861736334405144,86.4887965834817,42.74773190058182
2025-04-02 09:50:51.474155,12.720218787763148,87.43089702746596,50.58244903900267
2025-04-02 09:50:51.551179,12.982966348151226,89.98356855245363,72.0988901901612
2025-04-02 09:50:51.630391,12.62434984598293,89.32075980180485,53.23727406075888
2025-04-02 09:50:51.709895,12.57798349768565,87.69962042413917,97.60872779978786
2025-04-02 09:50:51.787272,12.923737027798959,85.9138974831802,67.14704115196803
2025-04-02 09:50:51.865859,12.724750913000877,84.4102815934656,78.49189955973695
2025-04-02 09:50:51.946415,12.413724613933164,84.21113112349015,158.24555562495271
2025-04-02 09:50:52.023626,12.95152245146417,84.08735076005946,124.60700402419383
2025-04-02 09:50:52.100040,13.086607166226084,83.55460095284874,92.1243968687163
2025-04-02 09:50:52.177581,12.89640319314943,81.50096419063765,166.1714789877506
2025-04-02 09:50:52.255856,12.775471095496647,81.60583023623826,157.54010379986224
2025-04-02 09:50:52.332905,12.978753780062037,81.61421362600768,116.1462197663602
2025-04-02 09:50:52.409466,13.061480388187196,82.15067609917904,145.39533982739113
2025-04-02 09:50:52.488259,12.691482745929207,83.27683915616288,184.08507355744257
2025-04-02 09:50:52.566633,12.759333452420446,82.87018868738275,149.86354134985777
2025-04-02 09:50:52.645958,12.606366214938543,81.05222028821565,207.45482599415584
2025-04-02 09:50:52.722912,12.994776100007797,79.9600273291497,212.41854139412655
2025-04-02 09:50:52.799554,13.0476762088672,79.92493666482424,126.15643312707329
2025-04-02 09:50:52.877482,12.8323580741197,79.04058302207898,188.1020359267998
2025-04-02 09:50:52.955110,12.881949811923532,78.08413392128189,65.56359517384283
2025-04-02 09:50:53.032736,12.882281709736429,78.51558643875269,195.46955574892573
2025-04-02 09:50:53.110609,12.841421288508213,77.13490488554277,179.28960775584278
2025-04-02 09:50:53.188664,12.811479085260393,77.09016878250152,98.24037942666055
2025-04-02 09:50:53.267709,12.651021569991777,74.8924901871409,172.11152069216726
2025-04-02 09:50:53.345529,12.850167052171678,74.3194413732366,240.01551099911097
2025-04-02 09:50:53.422932,12.919395889048229,73.04289880302247,159.47122401556402
2025-04-02 09:50:53.500541,12.885103531806879,71.76134836858878,185.85575904951295
2025-04-02 09:50:53.579320,12.69373817895632,76.43834221803174,334.666503834789
2025-04-02 09:50:53.657206,12.839277919009836,78.54658000686604,198.01830334347468
2025-04-02 09:50:53.734962,12.860743865425174,81.23150888093444,279.1690792707182
2025-04-02 09:50:53.811388,13.084552377463169,81.74372712946402,325.71013667667404
2025-04-02 09:50:53.889315,12.832522745646568,82.02096464229767,143.68719136510617
2025-04-02 09:50:53.967297,12.823472083301276,82.5238733690498,313.77167849586294
2025-04-02 09:50:54.043620,13.102210342884844,82.11920925136164,275.8522062123676
2025-04-02 09:50:54.121508,12.838948233360723,83.28011359227828,153.67122997763656
2025-04-02 09:50:54.199256,12.862067191439008,83.71471686965214,234.84185494033017
2025-04-02 09:50:54.276928,12.874652384385621,84.1720731875104,187.9969837156575
2025-04-02 09:50:54.354538,12.884937508053087,83.87503069385437,93.24685496969207
2025-04-02 09:50:54.430811,13.110799365437313,83.89387111581635,237.95832613689055
2025-04-02 09:50:54.508580,12.858594041327521,83.42069499522606,244.88977330591683
2025-04-02 09:50:54.587212,12.717468715026962,82.88392474601297,174.72759094190687
2025-04-02 09:50:54.665921,12.705027379334002,79.16385512469292,261.9210757529784
2025-04-02 09:50:54.741361,13.255567338282079,75.52415168616685,418.62860077757796
2025-04-02 09:50:54.819843,12.741775184118652,74.57781048986595,232.24375545079974
2025-04-02 09:50:54.898306,12.744860634948957,71.2775023756159,476.01922223141264
2025-04-02 09:50:54.975197,13.005423261500045,73.09401492272431,238.48792796572226
